filename,width,height,class,xmin,ymin,xmax,ymax
2582856914_b6113f788e_z_jpg.rf.86de83b48023afa79526a5be669d0925.jpg,416,416,banana,164,3,415,182
2582856914_b6113f788e_z_jpg.rf.86de83b48023afa79526a5be669d0925.jpg,416,416,orange,51,120,205,235
2582856914_b6113f788e_z_jpg.rf.86de83b48023afa79526a5be669d0925.jpg,416,416,orange,357,235,415,296
2582856914_b6113f788e_z_jpg.rf.86de83b48023afa79526a5be669d0925.jpg,416,416,peach,11,205,140,353
2582856914_b6113f788e_z_jpg.rf.86de83b48023afa79526a5be669d0925.jpg,416,416,orange,289,257,415,372
2582856914_b6113f788e_z_jpg.rf.86de83b48023afa79526a5be669d0925.jpg,416,416,apple,134,266,305,371
6007996301_6883d6e4f2_z_jpg.rf.879525dc972a9417737670bf1cadbc8e.jpg,416,416,apple,263,143,278,190
6007996301_6883d6e4f2_z_jpg.rf.879525dc972a9417737670bf1cadbc8e.jpg,416,416,banana,20,148,162,256
6007996301_6883d6e4f2_z_jpg.rf.879525dc972a9417737670bf1cadbc8e.jpg,416,416,apple,362,215,413,232
6007996301_6883d6e4f2_z_jpg.rf.879525dc972a9417737670bf1cadbc8e.jpg,416,416,orange,272,212,320,265
6007996301_6883d6e4f2_z_jpg.rf.879525dc972a9417737670bf1cadbc8e.jpg,416,416,orange,288,244,334,299
6007996301_6883d6e4f2_z_jpg.rf.879525dc972a9417737670bf1cadbc8e.jpg,416,416,orange,246,245,281,300
6007996301_6883d6e4f2_z_jpg.rf.879525dc972a9417737670bf1cadbc8e.jpg,416,416,orange,360,270,412,333
6007996301_6883d6e4f2_z_jpg.rf.879525dc972a9417737670bf1cadbc8e.jpg,416,416,orange,252,281,296,350
6007996301_6883d6e4f2_z_jpg.rf.879525dc972a9417737670bf1cadbc8e.jpg,416,416,orange,292,307,342,373
6007996301_6883d6e4f2_z_jpg.rf.879525dc972a9417737670bf1cadbc8e.jpg,416,416,orange,340,321,388,384
6007996301_6883d6e4f2_z_jpg.rf.879525dc972a9417737670bf1cadbc8e.jpg,416,416,banana,390,303,416,415
prairie-sensation-apple-in-bowl-l-1_jpg.rf.879fd72cfbcdb321a62876b1592b1329.jpg,416,416,apple,67,92,156,153
prairie-sensation-apple-in-bowl-l-1_jpg.rf.879fd72cfbcdb321a62876b1592b1329.jpg,416,416,apple,160,106,245,168
prairie-sensation-apple-in-bowl-l-1_jpg.rf.879fd72cfbcdb321a62876b1592b1329.jpg,416,416,apple,245,131,355,214
prairie-sensation-apple-in-bowl-l-1_jpg.rf.879fd72cfbcdb321a62876b1592b1329.jpg,416,416,apple,83,158,169,226
prairie-sensation-apple-in-bowl-l-1_jpg.rf.879fd72cfbcdb321a62876b1592b1329.jpg,416,416,apple,0,157,64,234
prairie-sensation-apple-in-bowl-l-1_jpg.rf.879fd72cfbcdb321a62876b1592b1329.jpg,416,416,apple,138,162,221,229
prairie-sensation-apple-in-bowl-l-1_jpg.rf.879fd72cfbcdb321a62876b1592b1329.jpg,416,416,apple,270,206,375,283
prairie-sensation-apple-in-bowl-l-1_jpg.rf.879fd72cfbcdb321a62876b1592b1329.jpg,416,416,apple,36,216,135,286
prairie-sensation-apple-in-bowl-l-1_jpg.rf.879fd72cfbcdb321a62876b1592b1329.jpg,416,416,apple,103,227,212,318
prairie-sensation-apple-in-bowl-l-1_jpg.rf.879fd72cfbcdb321a62876b1592b1329.jpg,416,416,apple,323,351,402,413
prairie-sensation-apple-in-bowl-l-1_jpg.rf.879fd72cfbcdb321a62876b1592b1329.jpg,416,416,apple,236,361,319,416
sterile-banana_jpg.rf.883494e002d8948c8bf8b4268b5763d0.jpg,416,416,banana,70,15,376,348
4929295483_80a52eb4e6_z_jpg.rf.88a9cc1a9d619ced1de8ce6b8f44ddfb.jpg,416,416,banana,87,15,375,180
4929295483_80a52eb4e6_z_jpg.rf.88a9cc1a9d619ced1de8ce6b8f44ddfb.jpg,416,416,peach,96,145,204,292
4929295483_80a52eb4e6_z_jpg.rf.88a9cc1a9d619ced1de8ce6b8f44ddfb.jpg,416,416,banana,234,190,415,411
apple_81_jpg.rf.8a600b2b06bb801fb33d08e380bb5b71.jpg,416,416,apple,22,66,394,397
526f4ad5e9aea182_jpg.rf.8b4cab96c9b7e37209230d8f3cf66af5.jpg,416,416,peach,214,0,358,177
526f4ad5e9aea182_jpg.rf.8b4cab96c9b7e37209230d8f3cf66af5.jpg,416,416,peach,131,26,282,286
526f4ad5e9aea182_jpg.rf.8b4cab96c9b7e37209230d8f3cf66af5.jpg,416,416,peach,36,122,191,393
526f4ad5e9aea182_jpg.rf.8b4cab96c9b7e37209230d8f3cf66af5.jpg,416,416,peach,336,0,415,95
images--11-_jpeg.rf.8ccd1f9667ac4819277d6606f8e9723e.jpg,416,416,pear,217,95,303,273
images--11-_jpeg.rf.8ccd1f9667ac4819277d6606f8e9723e.jpg,416,416,orange,310,118,402,280
images--11-_jpeg.rf.8ccd1f9667ac4819277d6606f8e9723e.jpg,416,416,apple,130,150,215,280
2026785eec354d9f_jpg.rf.8d62b4e76f9ce239604f83b6187c2478.jpg,416,416,orange,131,58,183,140
2026785eec354d9f_jpg.rf.8d62b4e76f9ce239604f83b6187c2478.jpg,416,416,orange,263,78,341,171
2026785eec354d9f_jpg.rf.8d62b4e76f9ce239604f83b6187c2478.jpg,416,416,orange,182,72,251,178
2026785eec354d9f_jpg.rf.8d62b4e76f9ce239604f83b6187c2478.jpg,416,416,orange,92,167,148,259
2026785eec354d9f_jpg.rf.8d62b4e76f9ce239604f83b6187c2478.jpg,416,416,orange,222,171,312,295
2026785eec354d9f_jpg.rf.8d62b4e76f9ce239604f83b6187c2478.jpg,416,416,orange,145,211,222,331
2026785eec354d9f_jpg.rf.8d62b4e76f9ce239604f83b6187c2478.jpg,416,416,orange,0,226,65,326
2026785eec354d9f_jpg.rf.8d62b4e76f9ce239604f83b6187c2478.jpg,416,416,orange,57,261,125,354
2026785eec354d9f_jpg.rf.8d62b4e76f9ce239604f83b6187c2478.jpg,416,416,orange,191,272,267,384
2026785eec354d9f_jpg.rf.8d62b4e76f9ce239604f83b6187c2478.jpg,416,416,orange,266,271,347,395
2026785eec354d9f_jpg.rf.8d62b4e76f9ce239604f83b6187c2478.jpg,416,416,orange,90,5,150,80
163bc4d5225747de_jpg.rf.8d9a6577c33f2808f9cb927e8b912027.jpg,416,416,apple,222,182,263,201
163bc4d5225747de_jpg.rf.8d9a6577c33f2808f9cb927e8b912027.jpg,416,416,apple,123,178,166,207
163bc4d5225747de_jpg.rf.8d9a6577c33f2808f9cb927e8b912027.jpg,416,416,apple,183,182,234,214
163bc4d5225747de_jpg.rf.8d9a6577c33f2808f9cb927e8b912027.jpg,416,416,apple,77,182,124,215
163bc4d5225747de_jpg.rf.8d9a6577c33f2808f9cb927e8b912027.jpg,416,416,apple,230,195,268,213
163bc4d5225747de_jpg.rf.8d9a6577c33f2808f9cb927e8b912027.jpg,416,416,apple,152,203,203,222
163bc4d5225747de_jpg.rf.8d9a6577c33f2808f9cb927e8b912027.jpg,416,416,apple,9,204,59,223
163bc4d5225747de_jpg.rf.8d9a6577c33f2808f9cb927e8b912027.jpg,416,416,apple,225,288,320,332
163bc4d5225747de_jpg.rf.8d9a6577c33f2808f9cb927e8b912027.jpg,416,416,apple,319,297,409,345
163bc4d5225747de_jpg.rf.8d9a6577c33f2808f9cb927e8b912027.jpg,416,416,apple,129,309,205,363
163bc4d5225747de_jpg.rf.8d9a6577c33f2808f9cb927e8b912027.jpg,416,416,apple,25,320,88,361
163bc4d5225747de_jpg.rf.8d9a6577c33f2808f9cb927e8b912027.jpg,416,416,apple,195,331,290,389
163bc4d5225747de_jpg.rf.8d9a6577c33f2808f9cb927e8b912027.jpg,416,416,apple,346,340,416,389
163bc4d5225747de_jpg.rf.8d9a6577c33f2808f9cb927e8b912027.jpg,416,416,apple,271,346,372,413
163bc4d5225747de_jpg.rf.8d9a6577c33f2808f9cb927e8b912027.jpg,416,416,apple,98,356,194,407
163bc4d5225747de_jpg.rf.8d9a6577c33f2808f9cb927e8b912027.jpg,416,416,apple,0,360,80,409
images--12-_jpeg.rf.8edd786565b37bb855d23eac8af5d970.jpg,416,416,pear,0,16,88,298
images--12-_jpeg.rf.8edd786565b37bb855d23eac8af5d970.jpg,416,416,pear,206,27,322,298
images--12-_jpeg.rf.8edd786565b37bb855d23eac8af5d970.jpg,416,416,pear,86,84,209,296
images--12-_jpeg.rf.8edd786565b37bb855d23eac8af5d970.jpg,416,416,pear,312,125,415,316
apple_grape_jpg.rf.8f1d108f4614057fd31d12fcef44b071.jpg,416,416,apple,29,144,137,256
apple_grape_jpg.rf.8f1d108f4614057fd31d12fcef44b071.jpg,416,416,apple,0,239,159,369
apple_grape_jpg.rf.8f1d108f4614057fd31d12fcef44b071.jpg,416,416,apple,143,284,335,414
007ec56b6529e036_jpg.rf.8fa9632346a2ea22cb549ab808a286fc.jpg,416,416,apple,140,113,308,338
332944383_1a53c28947_z_jpg.rf.8f34f3e24162b04dc051232f5e1e52e9.jpg,416,416,apple,22,186,192,389
332944383_1a53c28947_z_jpg.rf.8f34f3e24162b04dc051232f5e1e52e9.jpg,416,416,apple,184,215,334,408
332944383_1a53c28947_z_jpg.rf.8f34f3e24162b04dc051232f5e1e52e9.jpg,416,416,pear,141,0,285,137
332944383_1a53c28947_z_jpg.rf.8f34f3e24162b04dc051232f5e1e52e9.jpg,416,416,pear,9,0,170,144
332944383_1a53c28947_z_jpg.rf.8f34f3e24162b04dc051232f5e1e52e9.jpg,416,416,orange,254,0,365,149
two-pears-on-a-table_jpg.rf.8f989022b96513ce31d06c274b1492d7.jpg,416,416,pear,164,51,348,372
two-pears-on-a-table_jpg.rf.8f989022b96513ce31d06c274b1492d7.jpg,416,416,pear,44,97,199,331
r_160_100_jpg.rf.8ff04e557c12ac1c225dcfd77eab2872.jpg,416,416,peach,0,12,412,412
7446582430_a5d4499fc6_z_jpg.rf.922f1aa0b6b89ec5487d52a582bde722.jpg,416,416,orange,240,70,351,206
7446582430_a5d4499fc6_z_jpg.rf.922f1aa0b6b89ec5487d52a582bde722.jpg,416,416,orange,347,116,416,276
7446582430_a5d4499fc6_z_jpg.rf.922f1aa0b6b89ec5487d52a582bde722.jpg,416,416,orange,236,0,316,73
7446582430_a5d4499fc6_z_jpg.rf.922f1aa0b6b89ec5487d52a582bde722.jpg,416,416,banana,100,0,243,126
Apples-_Pears-_Oranges_jpg.rf.90dd5b6546484b28c200b4f10afe68ee.jpg,416,416,orange,268,0,374,125
Apples-_Pears-_Oranges_jpg.rf.90dd5b6546484b28c200b4f10afe68ee.jpg,416,416,pear,128,0,290,147
Apples-_Pears-_Oranges_jpg.rf.90dd5b6546484b28c200b4f10afe68ee.jpg,416,416,pear,9,0,170,174
Apples-_Pears-_Oranges_jpg.rf.90dd5b6546484b28c200b4f10afe68ee.jpg,416,416,orange,238,109,330,230
Apples-_Pears-_Oranges_jpg.rf.90dd5b6546484b28c200b4f10afe68ee.jpg,416,416,apple,21,187,190,398
Apples-_Pears-_Oranges_jpg.rf.90dd5b6546484b28c200b4f10afe68ee.jpg,416,416,apple,175,222,332,409
85838081_8366871bd2_z_jpg.rf.902600413fd168757672545f152fd16b.jpg,416,416,banana,310,158,354,264
85838081_8366871bd2_z_jpg.rf.902600413fd168757672545f152fd16b.jpg,416,416,banana,263,190,310,279
85838081_8366871bd2_z_jpg.rf.902600413fd168757672545f152fd16b.jpg,416,416,orange,222,272,316,336
85838081_8366871bd2_z_jpg.rf.902600413fd168757672545f152fd16b.jpg,416,416,apple,148,285,228,328
85838081_8366871bd2_z_jpg.rf.902600413fd168757672545f152fd16b.jpg,416,416,apple,80,289,144,334
85838081_8366871bd2_z_jpg.rf.902600413fd168757672545f152fd16b.jpg,416,416,apple,10,302,99,365
85838081_8366871bd2_z_jpg.rf.902600413fd168757672545f152fd16b.jpg,416,416,orange,92,323,205,404
3931629084_a38a9ac7f1_z_jpg.rf.90ab39c5a886595f636240b1232b3553.jpg,416,416,banana,56,157,196,196
3931629084_a38a9ac7f1_z_jpg.rf.90ab39c5a886595f636240b1232b3553.jpg,416,416,banana,42,167,96,231
3931629084_a38a9ac7f1_z_jpg.rf.90ab39c5a886595f636240b1232b3553.jpg,416,416,apple,91,176,141,237
3931629084_a38a9ac7f1_z_jpg.rf.90ab39c5a886595f636240b1232b3553.jpg,416,416,pear,202,180,242,234
3931629084_a38a9ac7f1_z_jpg.rf.90ab39c5a886595f636240b1232b3553.jpg,416,416,orange,131,202,188,274
3931629084_a38a9ac7f1_z_jpg.rf.90ab39c5a886595f636240b1232b3553.jpg,416,416,apple,39,240,109,313
3931629084_a38a9ac7f1_z_jpg.rf.90ab39c5a886595f636240b1232b3553.jpg,416,416,peach,216,235,268,321
3931629084_a38a9ac7f1_z_jpg.rf.90ab39c5a886595f636240b1232b3553.jpg,416,416,orange,100,263,157,336
3931629084_a38a9ac7f1_z_jpg.rf.90ab39c5a886595f636240b1232b3553.jpg,416,416,peach,157,269,215,342
r_31_100_jpg.rf.916d6f07a135348a642946a95a66cc82.jpg,416,416,pear,13,0,408,412
r_49_100_jpg.rf.92571a8a1207766e56c0b834579fd130.jpg,416,416,pear,4,46,408,383
r_261_100_jpg.rf.961d70f1bdd3d191b1f7a22e0dd2926b.jpg,416,416,peach,22,10,404,405
images--4-_jpeg.rf.96390c98d7363e510eaa512b44b88042.jpg,416,416,apple,239,173,366,339
images--4-_jpeg.rf.96390c98d7363e510eaa512b44b88042.jpg,416,416,pear,138,9,248,334
images--4-_jpeg.rf.96390c98d7363e510eaa512b44b88042.jpg,416,416,orange,47,127,153,314
1a8a09212b9a87da_jpg.rf.9681233bc4bbcbe63d6403b62480c7c8.jpg,416,416,apple,119,216,315,384
r_148_100_jpg.rf.959448ba9b9684634846541adc04d3fc.jpg,416,416,peach,23,18,385,396
r_3_100_jpg.rf.940117fc63d7c70d66d98bc06fdd69cc.jpg,416,416,banana,0,121,412,291
282_100_jpg.rf.954a6c93858e45013a8e5230d8939910.jpg,416,416,apple,17,21,399,387
4332864657_b7739aa7cb_z_jpg.rf.96edb267f14a05dcaed3ac30409cfbba.jpg,416,416,banana,236,74,288,168
4332864657_b7739aa7cb_z_jpg.rf.96edb267f14a05dcaed3ac30409cfbba.jpg,416,416,banana,39,103,89,164
4332864657_b7739aa7cb_z_jpg.rf.96edb267f14a05dcaed3ac30409cfbba.jpg,416,416,orange,90,295,103,310
4332864657_b7739aa7cb_z_jpg.rf.96edb267f14a05dcaed3ac30409cfbba.jpg,416,416,orange,118,296,129,309
4332864657_b7739aa7cb_z_jpg.rf.96edb267f14a05dcaed3ac30409cfbba.jpg,416,416,orange,64,295,81,327
4332864657_b7739aa7cb_z_jpg.rf.96edb267f14a05dcaed3ac30409cfbba.jpg,416,416,apple,276,303,289,322
4332864657_b7739aa7cb_z_jpg.rf.96edb267f14a05dcaed3ac30409cfbba.jpg,416,416,banana,179,297,225,358
6237203470_8ed0a07e2f_z_jpg.rf.95ca3125fd75ff5a886158585d4b5285.jpg,416,416,pear,234,69,341,101
6237203470_8ed0a07e2f_z_jpg.rf.95ca3125fd75ff5a886158585d4b5285.jpg,416,416,pear,144,103,219,134
6237203470_8ed0a07e2f_z_jpg.rf.95ca3125fd75ff5a886158585d4b5285.jpg,416,416,apple,160,140,215,169
6237203470_8ed0a07e2f_z_jpg.rf.95ca3125fd75ff5a886158585d4b5285.jpg,416,416,banana,202,120,352,236
r_123_100_jpg.rf.98a60b31fb3131756e44ea00bcc035b7.jpg,416,416,orange,0,8,408,412
139_100_jpg.rf.990af705e83f029a64e26b825994eb9a.jpg,416,416,banana,0,71,412,383
Peaches-background_jpg.rf.992a403d57384e066f6664e634706517.jpg,416,416,peach,183,0,261,112
Peaches-background_jpg.rf.992a403d57384e066f6664e634706517.jpg,416,416,peach,263,58,349,180
Peaches-background_jpg.rf.992a403d57384e066f6664e634706517.jpg,416,416,peach,28,90,96,182
Peaches-background_jpg.rf.992a403d57384e066f6664e634706517.jpg,416,416,peach,340,120,415,240
Peaches-background_jpg.rf.992a403d57384e066f6664e634706517.jpg,416,416,peach,204,147,277,257
Peaches-background_jpg.rf.992a403d57384e066f6664e634706517.jpg,416,416,peach,276,161,353,259
Peaches-background_jpg.rf.992a403d57384e066f6664e634706517.jpg,416,416,peach,1,164,60,260
Peaches-background_jpg.rf.992a403d57384e066f6664e634706517.jpg,416,416,peach,128,174,206,290
Peaches-background_jpg.rf.992a403d57384e066f6664e634706517.jpg,416,416,peach,253,225,336,344
Peaches-background_jpg.rf.992a403d57384e066f6664e634706517.jpg,416,416,peach,0,245,52,345
Peaches-background_jpg.rf.992a403d57384e066f6664e634706517.jpg,416,416,peach,77,293,147,392
Peaches-background_jpg.rf.992a403d57384e066f6664e634706517.jpg,416,416,peach,220,326,297,404
e0375aa35a5dcec5_jpg.rf.980e1cb334b3ebdd2bd0517c8682dbb9.jpg,416,416,peach,158,96,229,152
e0375aa35a5dcec5_jpg.rf.980e1cb334b3ebdd2bd0517c8682dbb9.jpg,416,416,peach,259,135,351,194
e0375aa35a5dcec5_jpg.rf.980e1cb334b3ebdd2bd0517c8682dbb9.jpg,416,416,peach,113,141,317,304
apples1_jpg.rf.981714c076c755c941b573126cc2f958.jpg,416,416,apple,147,163,218,218
apples1_jpg.rf.981714c076c755c941b573126cc2f958.jpg,416,416,apple,124,183,168,237
apples1_jpg.rf.981714c076c755c941b573126cc2f958.jpg,416,416,apple,165,216,220,252
apples1_jpg.rf.981714c076c755c941b573126cc2f958.jpg,416,416,apple,213,50,277,100
apples1_jpg.rf.981714c076c755c941b573126cc2f958.jpg,416,416,apple,157,70,218,125
3a95fe273f81068e_jpg.rf.998c9218fa39dc28a4e2b3fcdb4e3e29.jpg,416,416,pear,69,85,215,294
3a95fe273f81068e_jpg.rf.998c9218fa39dc28a4e2b3fcdb4e3e29.jpg,416,416,pear,229,26,362,362
5003452131_469ac3970d_z_jpg.rf.99954e7c1a4780399e60695a1c6ba1d7.jpg,416,416,banana,242,144,309,277
5003452131_469ac3970d_z_jpg.rf.99954e7c1a4780399e60695a1c6ba1d7.jpg,416,416,apple,146,303,188,356
5003452131_469ac3970d_z_jpg.rf.99954e7c1a4780399e60695a1c6ba1d7.jpg,416,416,apple,185,310,226,370
5003452131_469ac3970d_z_jpg.rf.99954e7c1a4780399e60695a1c6ba1d7.jpg,416,416,orange,219,350,278,415
5003452131_469ac3970d_z_jpg.rf.99954e7c1a4780399e60695a1c6ba1d7.jpg,416,416,orange,113,354,163,414
5003452131_469ac3970d_z_jpg.rf.99954e7c1a4780399e60695a1c6ba1d7.jpg,416,416,orange,162,371,225,415
images--17-_jpeg.rf.9a9e1b1fbd43a58099afe0dc58977b28.jpg,416,416,pear,66,104,414,339
images--17-_jpeg.rf.9a9e1b1fbd43a58099afe0dc58977b28.jpg,416,416,pear,0,142,414,412
images--1-_jpeg.rf.9d2f987ebbe814cd4525e4c29bd0bee3.jpg,416,416,orange,113,77,359,351
6968920822_8b452d65b0_z_jpg.rf.9a59fa97515489fd294bef7f95f4d9e4.jpg,416,416,apple,203,93,307,251
6968920822_8b452d65b0_z_jpg.rf.9a59fa97515489fd294bef7f95f4d9e4.jpg,416,416,apple,293,138,390,263
6968920822_8b452d65b0_z_jpg.rf.9a59fa97515489fd294bef7f95f4d9e4.jpg,416,416,apple,5,268,83,388
6968920822_8b452d65b0_z_jpg.rf.9a59fa97515489fd294bef7f95f4d9e4.jpg,416,416,banana,166,0,317,100
images--21-_jpeg.rf.9d4150df58e17c35719a7e22c53782a9.jpg,416,416,pear,21,260,111,394
images--21-_jpeg.rf.9d4150df58e17c35719a7e22c53782a9.jpg,416,416,pear,165,0,261,203
images--21-_jpeg.rf.9d4150df58e17c35719a7e22c53782a9.jpg,416,416,pear,269,70,354,241
images--1-_jpeg.rf.9d536ab86f38dc63d54d0da87de73522.jpg,416,416,orange,231,174,379,373
images--1-_jpeg.rf.9d536ab86f38dc63d54d0da87de73522.jpg,416,416,apple,82,253,241,397
images--1-_jpeg.rf.9d536ab86f38dc63d54d0da87de73522.jpg,416,416,apple,143,37,275,240
images--1-_jpeg.rf.9d536ab86f38dc63d54d0da87de73522.jpg,416,416,pear,18,54,138,296
4542402484_978ac3d5e7_z_jpg.rf.9e37d942486ad0a09877ebfd16eaee1f.jpg,416,416,banana,272,230,289,251
4542402484_978ac3d5e7_z_jpg.rf.9e37d942486ad0a09877ebfd16eaee1f.jpg,416,416,banana,356,303,390,353
1408380760_8e9ffbf289_z_jpg.rf.9ec712a1cdc1990a233b839a5d851e0b.jpg,416,416,apple,211,167,245,202
1408380760_8e9ffbf289_z_jpg.rf.9ec712a1cdc1990a233b839a5d851e0b.jpg,416,416,banana,253,187,372,251
1408380760_8e9ffbf289_z_jpg.rf.9ec712a1cdc1990a233b839a5d851e0b.jpg,416,416,apple,226,226,250,276
1408380760_8e9ffbf289_z_jpg.rf.9ec712a1cdc1990a233b839a5d851e0b.jpg,416,416,orange,261,252,299,295
AppleTree_jpg.rf.9fc89a4d576d1afd0f12882316a73e23.jpg,416,416,apple,1,94,93,156
AppleTree_jpg.rf.9fc89a4d576d1afd0f12882316a73e23.jpg,416,416,apple,113,150,271,255
AppleTree_jpg.rf.9fc89a4d576d1afd0f12882316a73e23.jpg,416,416,apple,142,238,273,336
AppleTree_jpg.rf.9fc89a4d576d1afd0f12882316a73e23.jpg,416,416,apple,303,291,415,373
AppleTree_jpg.rf.9fc89a4d576d1afd0f12882316a73e23.jpg,416,416,apple,71,3,199,90
banxxphxx13ksp_jpg.rf.a08d40a58d8ef52dda5eaa35a6bdb7f8.jpg,416,416,banana,115,106,179,127
banxxphxx13ksp_jpg.rf.a08d40a58d8ef52dda5eaa35a6bdb7f8.jpg,416,416,banana,102,128,152,163
banxxphxx13ksp_jpg.rf.a08d40a58d8ef52dda5eaa35a6bdb7f8.jpg,416,416,banana,82,145,113,176
banxxphxx13ksp_jpg.rf.a08d40a58d8ef52dda5eaa35a6bdb7f8.jpg,416,416,banana,167,154,232,189
banxxphxx13ksp_jpg.rf.a08d40a58d8ef52dda5eaa35a6bdb7f8.jpg,416,416,banana,112,157,153,196
banxxphxx13ksp_jpg.rf.a08d40a58d8ef52dda5eaa35a6bdb7f8.jpg,416,416,banana,70,177,102,221
banxxphxx13ksp_jpg.rf.a08d40a58d8ef52dda5eaa35a6bdb7f8.jpg,416,416,banana,238,171,270,234
banxxphxx13ksp_jpg.rf.a08d40a58d8ef52dda5eaa35a6bdb7f8.jpg,416,416,banana,290,194,326,265
banxxphxx13ksp_jpg.rf.a08d40a58d8ef52dda5eaa35a6bdb7f8.jpg,416,416,banana,242,211,296,258
banxxphxx13ksp_jpg.rf.a08d40a58d8ef52dda5eaa35a6bdb7f8.jpg,416,416,banana,167,219,251,265
banxxphxx13ksp_jpg.rf.a08d40a58d8ef52dda5eaa35a6bdb7f8.jpg,416,416,banana,156,240,224,273
banxxphxx13ksp_jpg.rf.a08d40a58d8ef52dda5eaa35a6bdb7f8.jpg,416,416,banana,241,242,311,290
banxxphxx13ksp_jpg.rf.a08d40a58d8ef52dda5eaa35a6bdb7f8.jpg,416,416,banana,153,260,230,294
banxxphxx13ksp_jpg.rf.a08d40a58d8ef52dda5eaa35a6bdb7f8.jpg,416,416,banana,213,289,275,330
banxxphxx13ksp_jpg.rf.a08d40a58d8ef52dda5eaa35a6bdb7f8.jpg,416,416,banana,203,302,272,339
6331228786_271f86c3d0_z_jpg.rf.a106eff45bc57f294ae3975b821f097c.jpg,416,416,banana,229,82,365,126
6331228786_271f86c3d0_z_jpg.rf.a106eff45bc57f294ae3975b821f097c.jpg,416,416,orange,76,133,123,202
6331228786_271f86c3d0_z_jpg.rf.a106eff45bc57f294ae3975b821f097c.jpg,416,416,apple,109,139,177,228
6331228786_271f86c3d0_z_jpg.rf.a106eff45bc57f294ae3975b821f097c.jpg,416,416,apple,213,184,271,294
6331228786_271f86c3d0_z_jpg.rf.a106eff45bc57f294ae3975b821f097c.jpg,416,416,orange,150,203,223,309
6331228786_271f86c3d0_z_jpg.rf.a106eff45bc57f294ae3975b821f097c.jpg,416,416,orange,266,221,317,314
6331228786_271f86c3d0_z_jpg.rf.a106eff45bc57f294ae3975b821f097c.jpg,416,416,apple,80,230,149,325
6331228786_271f86c3d0_z_jpg.rf.a106eff45bc57f294ae3975b821f097c.jpg,416,416,apple,213,294,272,386
6331228786_271f86c3d0_z_jpg.rf.a106eff45bc57f294ae3975b821f097c.jpg,416,416,apple,272,297,342,400
6331228786_271f86c3d0_z_jpg.rf.a106eff45bc57f294ae3975b821f097c.jpg,416,416,apple,138,299,214,407
6331228786_271f86c3d0_z_jpg.rf.a106eff45bc57f294ae3975b821f097c.jpg,416,416,banana,277,8,387,85
images--23-_jpeg.rf.a11071265d282c5f8ab6e828f67635b5.jpg,416,416,pear,0,135,172,401
images--23-_jpeg.rf.a11071265d282c5f8ab6e828f67635b5.jpg,416,416,pear,196,72,409,276
704ff5af5f5e2d8e_jpg.rf.a14e0bb2c814d9cca23077eed87e0f13.jpg,416,416,peach,10,11,101,130
704ff5af5f5e2d8e_jpg.rf.a14e0bb2c814d9cca23077eed87e0f13.jpg,416,416,peach,113,34,208,124
704ff5af5f5e2d8e_jpg.rf.a14e0bb2c814d9cca23077eed87e0f13.jpg,416,416,peach,306,27,394,140
704ff5af5f5e2d8e_jpg.rf.a14e0bb2c814d9cca23077eed87e0f13.jpg,416,416,peach,210,37,297,136
704ff5af5f5e2d8e_jpg.rf.a14e0bb2c814d9cca23077eed87e0f13.jpg,416,416,peach,101,95,200,215
704ff5af5f5e2d8e_jpg.rf.a14e0bb2c814d9cca23077eed87e0f13.jpg,416,416,peach,293,122,400,229
704ff5af5f5e2d8e_jpg.rf.a14e0bb2c814d9cca23077eed87e0f13.jpg,416,416,peach,0,116,102,240
704ff5af5f5e2d8e_jpg.rf.a14e0bb2c814d9cca23077eed87e0f13.jpg,416,416,peach,198,129,294,241
704ff5af5f5e2d8e_jpg.rf.a14e0bb2c814d9cca23077eed87e0f13.jpg,416,416,peach,109,0,168,51
704ff5af5f5e2d8e_jpg.rf.a14e0bb2c814d9cca23077eed87e0f13.jpg,416,416,peach,212,0,296,57
704ff5af5f5e2d8e_jpg.rf.a14e0bb2c814d9cca23077eed87e0f13.jpg,416,416,peach,0,214,82,358
704ff5af5f5e2d8e_jpg.rf.a14e0bb2c814d9cca23077eed87e0f13.jpg,416,416,peach,78,213,188,369
704ff5af5f5e2d8e_jpg.rf.a14e0bb2c814d9cca23077eed87e0f13.jpg,416,416,peach,297,223,416,373
704ff5af5f5e2d8e_jpg.rf.a14e0bb2c814d9cca23077eed87e0f13.jpg,416,416,peach,176,229,300,375
704ff5af5f5e2d8e_jpg.rf.a14e0bb2c814d9cca23077eed87e0f13.jpg,416,416,peach,126,345,213,407
704ff5af5f5e2d8e_jpg.rf.a14e0bb2c814d9cca23077eed87e0f13.jpg,416,416,peach,49,344,119,415
704ff5af5f5e2d8e_jpg.rf.a14e0bb2c814d9cca23077eed87e0f13.jpg,416,416,peach,317,351,416,415
download--2-_jpeg.rf.a26e31599cbda07400a51f158b5584fe.jpg,416,416,apple,217,143,380,329
download--2-_jpeg.rf.a26e31599cbda07400a51f158b5584fe.jpg,416,416,peach,48,178,172,341
download--2-_jpeg.rf.a26e31599cbda07400a51f158b5584fe.jpg,416,416,peach,134,203,262,360
download--2-_jpeg.rf.a26e31599cbda07400a51f158b5584fe.jpg,416,416,apple,135,70,274,180
5686293075_647807e421_z_jpg.rf.a38a2713e69a9df7808da87d48823b9b.jpg,416,416,banana,185,66,291,356
